Name,Gender,Count,Year
Ethel,F,3257,1903
Mildred,F,3088,1903
Dorothy,F,3078,1903
Alice,F,2996,1903
Lillian,F,2972,1903
Gladys,F,2674,1903
Edna,F,2667,1903
Grace,F,2616,1903
Annie,F,2551,1903
Rose,F,2478,1903
Frances,F,2365,1903
Clara,F,2342,1903
Bessie,F,2339,1903
Bertha,F,2309,1903
Emma,F,2308,1903
Gertrude,F,2253,1903
Mabel,F,2163,1903
John,M,7608,1903
William,M,6311,1903
James,M,5479,1903
George,M,3961,1903
Charles,M,3213,1903
Joseph,M,3121,1903
Robert,M,3044,1903
Frank,M,2644,1903
Edward,M,2268,1903
Thomas,M,1962,1903
Henry,M,1922,1903
Walter,M,1840,1903
Harry,M,1647,1903
Willie,M,1454,1903
Arthur,M,1435,1903
Albert,M,1337,1903
Clarence,M,1261,1903
Fred,M,1204,1903
Paul,M,1081,1903
Harold,M,1065,1903
Raymond,M,1051,1903
Roy,M,975,1903
Carl,M,910,1903
Joe,M,895,1903
Louis,M,889,1903
Mary,F,14961,1904
Helen,F,6488,1904
Anna,F,5330,1904
Margaret,F,5302,1904
Ruth,F,4900,1904
Elizabeth,F,3833,1904
Marie,F,3595,1904
Florence,F,3572,1904
Mildred,F,3525,1904
Dorothy,F,3477,1904
Ethel,F,3296,1904
Lillian,F,3139,1904
Alice,F,3131,1904
Gladys,F,2976,1904
Edna,F,2762,1904
Frances,F,2657,1904
Rose,F,2631,1904
Annie,F,2631,1904
Grace,F,2513,1904
Bertha,F,2363,1904
Bessie,F,2340,1904
Emma,F,2312,1904
Hazel,F,2301,1904
Clara,F,2281,1904
Gertrude,F,2269,1904
John,M,8108,1904
William,M,6416,1904
James,M,5855,1904
George,M,4219,1904
Robert,M,3414,1904
Charles,M,3406,1904
Joseph,M,3291,1904
Frank,M,2799,1904
Edward,M,2335,1904
Henry,M,2085,1904
Thomas,M,2057,1904
Walter,M,1873,1904
Harry,M,1722,1904
Willie,M,1675,1904
Arthur,M,1495,1904
Albert,M,1453,1904
Clarence,M,1310,1904
Fred,M,1223,1904
Paul,M,1194,1904
Harold,M,1186,1904
Roy,M,1123,1904
Raymond,M,1093,1904
Joe,M,959,1904
Richard,M,957,1904
Carl,M,953,1904
Mary,F,16067,1905
Helen,F,6811,1905
Margaret,F,5690,1905
Anna,F,5424,1905
Ruth,F,5068,1905
Elizabeth,F,4121,1905
Dorothy,F,3937,1905
Mildred,F,3758,1905
Marie,F,3643,1905
Alice,F,3610,1905
Florence,F,3478,1905
Ethel,F,3401,1905
Lillian,F,3185,1905
Gladys,F,2996,1905
Edna,F,2953,1905
Frances,F,2887,1905
Annie,F,2793,1905
Rose,F,2724,1905
Grace,F,2630,1905
Bessie,F,2446,1905
Bertha,F,2434,1905
Clara,F,2397,1905
Louise,F,2367,1905
Irene,F,2357,1905
Hazel,F,2351,1905
John,M,8059,1905
William,M,6495,1905
James,M,6042,1905
George,M,4256,1905
Charles,M,3608,1905
Robert,M,3410,1905
Joseph,M,3302,1905
Frank,M,2837,1905
Edward,M,2366,1905
Thomas,M,2135,1905
Henry,M,2126,1905
Walter,M,1902,1905
Willie,M,1782,1905
Harry,M,1619,1905
Albert,M,1532,1905
Arthur,M,1505,1905
Clarence,M,1377,1905
Fred,M,1284,1905
Paul,M,1262,1905
Harold,M,1258,1905
Raymond,M,1159,1905
Richard,M,1033,1905
Joe,M,1024,1905
Roy,M,1016,1905
Louis,M,981,1905
Mary,F,16370,1906
Helen,F,7176,1906
Margaret,F,6096,1906
Anna,F,5502,1906
Ruth,F,5140,1906
Dorothy,F,4326,1906
Elizabeth,F,4320,1906
Alice,F,4192,1906
Mildred,F,3873,1906
Florence,F,3691,1906
Marie,F,3690,1906
Ethel,F,3511,1906
Lillian,F,3293,1906
Frances,F,3026,1906
Edna,F,3011,1906
Gladys,F,3000,1906
Rose,F,2901,1906
Annie,F,2774,1906
Grace,F,2626,1906
Irene,F,2423,1906
Bessie,F,2396,1906
Gertrude,F,2375,1906
Hazel,F,2315,1906
Louise,F,2307,1906
Bertha,F,2302,1906
John,M,8264,1906
William,M,6566,1906
James,M,5908,1906
George,M,4201,1906
Robert,M,3635,1906
Charles,M,3607,1906
Joseph,M,3527,1906
Frank,M,2798,1906
Edward,M,2398,1906
Thomas,M,2176,1906
Henry,M,2112,1906
Walter,M,1934,1906
Willie,M,1756,1906
Harry,M,1631,1906
Arthur,M,1486,1906
Albert,M,1469,1906
Harold,M,1330,1906
Clarence,M,1319,1906
Paul,M,1308,1906
Fred,M,1193,1906
Raymond,M,1133,1906
Louis,M,1101,1906
Richard,M,1084,1906
Roy,M,1024,1906
Joe,M,1020,1906
Mary,F,17580,1907
Helen,F,7579,1907
Margaret,F,6713,1907
Anna,F,5575,1907
Ruth,F,5573,1907
Dorothy,F,4967,1907
Elizabeth,F,4624,1907
Mildred,F,4277,1907
Alice,F,4107,1907
Marie,F,3880,1907
Florence,F,3750,1907
Ethel,F,3698,1907
Lillian,F,3542,1907
Gladys,F,3303,1907
Edna,F,3301,1907
Frances,F,3299,1907
Rose,F,3116,1907
Evelyn,F,3035,1907
Annie,F,2891,1907
Grace,F,2747,1907
Louise,F,2619,1907
Irene,F,2617,1907
Hazel,F,2530,1907
Gertrude,F,2499,1907
Catherine,F,2457,1907
John,M,8983,1907
William,M,6904,1907
James,M,6707,1907
George,M,4445,1907
Robert,M,4020,1907
Charles,M,3884,1907
Joseph,M,3844,1907
Frank,M,2943,1907
Edward,M,2576,1907
Henry,M,2203,1907
Thomas,M,2174,1907
Walter,M,2095,1907
Willie,M,1968,1907
Harry,M,1813,1907
Albert,M,1636,1907
Arthur,M,1553,1907
Harold,M,1452,1907
Clarence,M,1389,1907
Fred,M,1371,1907
Paul,M,1358,1907
Raymond,M,1290,1907
Richard,M,1235,1907
Joe,M,1177,1907
Roy,M,1128,1907
Louis,M,1111,1907
Mary,F,18665,1908
Helen,F,8439,1908
Margaret,F,6976,1908
Ruth,F,6180,1908
Anna,F,5860,1908
Dorothy,F,5703,1908
Elizabeth,F,4904,1908
Mildred,F,4624,1908
Alice,F,4270,1908
Marie,F,4076,1908
Florence,F,3883,1908
Ethel,F,3786,1908
Lillian,F,3634,1908
Frances,F,3593,1908
Gladys,F,3580,1908
Rose,F,3382,1908
Edna,F,3365,1908
Louise,F,2937,1908
Grace,F,2901,1908
Evelyn,F,2857,1908
Annie,F,2820,1908
Catherine,F,2750,1908
Irene,F,2732,1908
Hazel,F,2698,1908
Gertrude,F,2562,1908
John,M,9343,1908
William,M,7529,1908
James,M,7012,1908
George,M,4584,1908
Robert,M,4219,1908
Joseph,M,4162,1908
Charles,M,3929,1908
Frank,M,3146,1908
Edward,M,2707,1908
Thomas,M,2301,1908
Henry,M,2283,1908
Walter,M,2192,1908
Willie,M,1964,1908
Harry,M,1934,1908
Albert,M,1642,1908
Arthur,M,1601,1908
Harold,M,1542,1908
Paul,M,1478,1908
Clarence,M,1428,1908
Raymond,M,1381,1908
Fred,M,1381,1908
Louis,M,1317,1908
Richard,M,1244,1908
Joe,M,1209,1908
Ralph,M,1138,1908
Mary,F,19259,1909
Helen,F,9250,1909
Margaret,F,7358,1909
Ruth,F,6509,1909
Dorothy,F,6253,1909
Anna,F,5804,1909
Elizabeth,F,5176,1909
Mildred,F,5054,1909
Marie,F,4301,1909
Alice,F,4170,1909
Florence,F,3789,1909
Frances,F,3780,1909
Ethel,F,3661,1909
Lillian,F,3596,1909
Gladys,F,3538,1909
Edna,F,3429,1909
Rose,F,3374,1909
Evelyn,F,3157,1909
Louise,F,3019,1909
Irene,F,2961,1909
Grace,F,2912,1909
Annie,F,2904,1909
Catherine,F,2897,1909
Hazel,F,2708,1909
Gertrude,F,2622,1909
John,M,9590,1909
William,M,7913,1909
James,M,7595,1909
George,M,4688,1909
Robert,M,4563,1909
Joseph,M,4348,1909
Charles,M,4029,1909
Frank,M,3244,1909
Edward,M,2935,1909
Thomas,M,2468,1909
Henry,M,2411,1909
Walter,M,2287,1909
Willie,M,2175,1909
Harry,M,1924,1909
Albert,M,1816,1909
Harold,M,1725,1909
Paul,M,1676,1909
Arthur,M,1665,1909
Clarence,M,1518,1909
Raymond,M,1441,1909
Richard,M,1427,1909
Fred,M,1355,1909
Joe,M,1292,1909
Louis,M,1231,1909
Carl,M,1215,1909
Mary,F,22848,1910
Helen,F,10479,1910
Margaret,F,8226,1910
Dorothy,F,7318,1910
Ruth,F,7212,1910
Anna,F,6436,1910
Elizabeth,F,5800,1910
Mildred,F,5692,1910
Marie,F,4790,1910
Alice,F,4671,1910
Frances,F,4448,1910
Florence,F,4282,1910
Ethel,F,4146,1910
Lillian,F,4127,1910
Gladys,F,3842,1910
Rose,F,3837,1910
Evelyn,F,3777,1910
Edna,F,3664,1910
Annie,F,3519,1910
Louise,F,3457,1910
Irene,F,3281,1910
Catherine,F,3161,1910
Grace,F,3145,1910
Hazel,F,3032,1910
Thelma,F,2976,1910
John,M,11450,1910
James,M,9194,1910
William,M,8844,1910
Robert,M,5609,1910
George,M,5441,1910
Joseph,M,5228,1910
Charles,M,4784,1910
Frank,M,3768,1910
Edward,M,3407,1910
Henry,M,2899,1910
Willie,M,2897,1910
Thomas,M,2851,1910
Walter,M,2596,1910
Albert,M,2183,1910
Paul,M,2005,1910
Harry,M,1978,1910
Arthur,M,1942,1910
Harold,M,1909,1910
Raymond,M,1737,1910
Clarence,M,1706,1910
Richard,M,1654,1910
Fred,M,1587,1910
Jack,M,1576,1910
Louis,M,1569,1910
Joe,M,1553,1910
Mary,F,24390,1911
Helen,F,11801,1911
Margaret,F,9279,1911
Dorothy,F,8869,1911
Ruth,F,8003,1911
Anna,F,6753,1911
Elizabeth,F,6298,1911
Mildred,F,6271,1911
Marie,F,5017,1911
Frances,F,4967,1911
Alice,F,4813,1911
Florence,F,4424,1911
Lillian,F,4367,1911
Rose,F,4151,1911
Ethel,F,4141,1911
Evelyn,F,4076,1911
Edna,F,3957,1911
Gladys,F,3933,1911
Louise,F,3725,1911
Catherine,F,3565,1911
Irene,F,3502,1911
Ruby,F,3372,1911
Grace,F,3304,1911
Annie,F,3298,1911
Hazel,F,3290,1911
John,M,13446,1911
William,M,10593,1911
James,M,9952,1911
George,M,6586,1911
Robert,M,6526,1911
Joseph,M,6488,1911
Charles,M,5725,1911
Frank,M,4314,1911
Edward,M,4164,1911
Thomas,M,3292,1911
Henry,M,3167,1911
Walter,M,3074,1911
Harry,M,2538,1911
Willie,M,2492,1911
Albert,M,2478,1911
Harold,M,2448,1911
Paul,M,2393,1911
Arthur,M,2376,1911
Raymond,M,2088,1911
Richard,M,2030,1911
Louis,M,1838,1911
Fred,M,1808,1911
Clarence,M,1775,1911
Ralph,M,1674,1911
Jack,M,1668,1911
Mary,F,32304,1912
Helen,F,16133,1912
Dorothy,F,12645,1912
Margaret,F,12536,1912
Ruth,F,11280,1912
Mildred,F,8764,1912
Anna,F,8586,1912
Elizabeth,F,8527,1912
Frances,F,6680,1912
Marie,F,6642,1912
Alice,F,6285,1912
Florence,F,5739,1912
Evelyn,F,5620,1912
Lillian,F,5568,1912
Rose,F,5431,1912
Edna,F,5136,1912
Louise,F,5116,1912
Ethel,F,5073,1912
Gladys,F,4980,1912
Virginia,F,4810,1912
Catherine,F,4666,1912
Irene,F,4646,1912
Ruby,F,4452,1912
Grace,F,4418,1912
Hazel,F,4197,1912
John,M,24588,1912
William,M,19626,1912
James,M,17644,1912
Robert,M,12836,1912
Joseph,M,12062,1912
George,M,11734,1912
Charles,M,11070,1912
Edward,M,7936,1912
Frank,M,7912,1912
Thomas,M,6087,1912
Walter,M,5809,1912
Henry,M,5643,1912
Harold,M,5102,1912
Paul,M,4785,1912
Arthur,M,4685,1912
Harry,M,4624,1912
Albert,M,4587,1912
Raymond,M,4374,1912
Richard,M,4188,1912
Louis,M,3591,1912
Clarence,M,3590,1912
Willie,M,3508,1912
Ralph,M,3435,1912
Carl,M,3224,1912
Howard,M,3212,1912
Mary,F,36642,1913
Helen,F,18888,1913
Dorothy,F,14674,1913
Margaret,F,14486,1913
Ruth,F,12609,1913
Mildred,F,9921,1913
Anna,F,9687,1913
Elizabeth,F,9505,1913
Frances,F,7694,1913
Marie,F,7353,1913
Alice,F,6934,1913
Evelyn,F,6683,1913
Florence,F,6279,1913
Rose,F,6171,1913
Virginia,F,6036,1913
Lillian,F,6015,1913
Louise,F,5577,1913
Edna,F,5558,1913
Gladys,F,5428,1913
Ethel,F,5369,1913
Irene,F,5335,1913
Catherine,F,5302,1913
Ruby,F,4913,1913
Josephine,F,4822,1913
Grace,F,4669,1913
John,M,29329,1913
William,M,23538,1913
James,M,20832,1913
Robert,M,15684,1913
Joseph,M,14471,1913
George,M,13874,1913
Charles,M,13190,1913
Edward,M,9474,1913
Frank,M,9237,1913
Thomas,M,7096,1913
Walter,M,6890,1913
Henry,M,6391,1913
Harold,M,6157,1913
Paul,M,5966,1913
Harry,M,5458,1913
Albert,M,5449,1913
Arthur,M,5422,1913
Raymond,M,5310,1913
Richard,M,5107,1913
Louis,M,4258,1913
Clarence,M,4046,1913
Ralph,M,3963,1913
Carl,M,3935,1913
Willie,M,3760,1913
Donald,M,3703,1913
Mary,F,45346,1914
Helen,F,23221,1914
Dorothy,F,18782,1914
Margaret,F,17763,1914
Ruth,F,15839,1914
Anna,F,11865,1914
Mildred,F,11649,1914
Elizabeth,F,11367,1914
Frances,F,9677,1914
Marie,F,8829,1914
Evelyn,F,8506,1914
Alice,F,8198,1914
Florence,F,7886,1914
Virginia,F,7601,1914
Rose,F,7574,1914
Lillian,F,7354,1914
Louise,F,6648,1914
Catherine,F,6613,1914
Edna,F,6289,1914
Gladys,F,6227,1914
Ethel,F,6204,1914
Irene,F,6197,1914
Josephine,F,5896,1914
Ruby,F,5625,1914
Grace,F,5594,1914
John,M,37947,1914
William,M,29753,1914
James,M,26262,1914
Robert,M,21188,1914
Joseph,M,18829,1914
George,M,17602,1914
Charles,M,16937,1914
Edward,M,12319,1914
Frank,M,12002,1914
Walter,M,8962,1914
Thomas,M,8850,1914
Henry,M,8110,1914
Paul,M,7733,1914
Harold,M,7563,1914
Albert,M,6942,1914
Raymond,M,6821,1914
Richard,M,6669,1914
Arthur,M,6641,1914
Harry,M,6588,1914
Louis,M,5495,1914
Ralph,M,5009,1914
Clarence,M,4909,1914
Donald,M,4835,1914
Carl,M,4807,1914
Willie,M,4709,1914
Mary,F,58187,1915
Helen,F,30866,1915
Dorothy,F,25154,1915
Margaret,F,23054,1915
Ruth,F,21878,1915
Mildred,F,15254,1915
Anna,F,15119,1915
Elizabeth,F,14103,1915
Frances,F,12786,1915
Evelyn,F,11595,1915
Marie,F,11363,1915
Virginia,F,10952,1915
Alice,F,10525,1915
Florence,F,10105,1915
Lillian,F,9546,1915
Rose,F,9375,1915
Irene,F,8323,1915
Louise,F,8313,1915
Catherine,F,8181,1915
Edna,F,8144,1915
Gladys,F,7857,1915
Josephine,F,7606,1915
Ethel,F,7379,1915
Ruby,F,7237,1915
Martha,F,7216,1915
John,M,47576,1915
William,M,38563,1915
James,M,33773,1915
Robert,M,28737,1915
Joseph,M,23051,1915
George,M,22307,1915
Charles,M,21960,1915
Edward,M,15889,1915
Frank,M,15006,1915
Thomas,M,11490,1915
Walter,M,11255,1915
Harold,M,10444,1915
Paul,M,10328,1915
Henry,M,10138,1915
Richard,M,9143,1915
Raymond,M,8981,1915
Albert,M,8825,1915
Arthur,M,8564,1915
Harry,M,8470,1915
Donald,M,7115,1915
Ralph,M,6816,1915
Carl,M,6613,1915
Louis,M,6518,1915
Clarence,M,6267,1915
Howard,M,6103,1915
Mary,F,61438,1916
Helen,F,32661,1916
Dorothy,F,27418,1916
Margaret,F,24953,1916
Ruth,F,23189,1916
Mildred,F,15633,1916
Anna,F,15228,1916
Elizabeth,F,14940,1916
Frances,F,13746,1916
Virginia,F,12487,1916
Evelyn,F,11889,1916
Marie,F,11682,1916
Alice,F,10719,1916
Florence,F,10412,1916
Rose,F,9605,1916
Lillian,F,9592,1916
Irene,F,9035,1916
Louise,F,8630,1916
Edna,F,8625,1916
Catherine,F,8469,1916
Josephine,F,8127,1916
Gladys,F,8019,1916
Ruby,F,7686,1916
Martha,F,7610,1916
Ethel,F,7601,1916
John,M,50043,1916
William,M,40418,1916
James,M,35568,1916
Robert,M,31741,1916
Joseph,M,23883,1916
Charles,M,23612,1916
George,M,23381,1916
Edward,M,17005,1916
Frank,M,15291,1916
Thomas,M,11998,1916
Walter,M,11760,1916
Paul,M,10790,1916
Harold,M,10698,1916
Henry,M,10656,1916
Richard,M,10134,1916
Raymond,M,9565,1916
Albert,M,9044,1916
Arthur,M,8921,1916
Harry,M,8476,1916
Donald,M,7737,1916
Ralph,M,7085,1916
Louis,M,6817,1916
Carl,M,6786,1916
Clarence,M,6304,1916
Howard,M,6171,1916
Mary,F,64280,1917
Helen,F,34251,1917
Dorothy,F,28852,1917
Margaret,F,25560,1917
Ruth,F,23568,1917
Mildred,F,16256,1917
Anna,F,15160,1917
Elizabeth,F,15131,1917
Frances,F,14363,1917
Virginia,F,14261,1917
Evelyn,F,12532,1917
Marie,F,11813,1917
Alice,F,10990,1917
Florence,F,10538,1917
Lillian,F,9843,1917
Rose,F,9783,1917
Irene,F,9163,1917
Catherine,F,8689,1917
Louise,F,8584,1917
Edna,F,8422,1917
Josephine,F,8326,1917
Martha,F,8261,1917
Gladys,F,8075,1917
Ethel,F,7865,1917
Doris,F,7819,1917
John,M,51852,1917
William,M,42422,1917
James,M,37338,1917
Robert,M,35220,1917
Joseph,M,24761,1917
George,M,24196,1917
Charles,M,24143,1917
Edward,M,17501,1917
Frank,M,15768,1917
Thomas,M,12611,1917
Walter,M,12582,1917
Harold,M,11194,1917
Paul,M,11156,1917
Richard,M,10914,1917
Henry,M,10696,1917
Raymond,M,9956,1917
Arthur,M,9282,1917
Albert,M,9157,1917
Harry,M,8856,1917
Donald,M,8729,1917
Ralph,M,7391,1917
Jack,M,6874,1917
Louis,M,6771,1917
Carl,M,6699,1917
Clarence,M,6587,1917
Mary,F,67365,1918
Helen,F,36148,1918
Dorothy,F,32030,1918
Margaret,F,27139,1918
Ruth,F,25535,1918
Mildred,F,17258,1918
Virginia,F,16421,1918
Frances,F,16131,1918
Elizabeth,F,15853,1918
Anna,F,15666,1918
Evelyn,F,13493,1918
Marie,F,12589,1918
Alice,F,11590,1918
Florence,F,11318,1918
Lillian,F,9986,1918
Irene,F,9774,1918
Rose,F,9568,1918
Louise,F,9111,1918
Doris,F,9061,1918
Catherine,F,8842,1918
Betty,F,8803,1918
Gladys,F,8734,1918
Edna,F,8698,1918
Josephine,F,8682,1918
Martha,F,8342,1918
John,M,56558,1918
William,M,45291,1918
James,M,42115,1918
Robert,M,40619,1918
Charles,M,26921,1918
George,M,26318,1918
Joseph,M,26261,1918
Edward,M,19489,1918
Frank,M,17018,1918
Thomas,M,13910,1918
Walter,M,13338,1918
Richard,M,12323,1918
Harold,M,12185,1918
Paul,M,11755,1918
Raymond,M,11604,1918
Henry,M,11354,1918
Arthur,M,10105,1918
Donald,M,9972,1918
Albert,M,9935,1918
Harry,M,9896,1918
Jack,M,8341,1918
Ralph,M,8162,1918
Clarence,M,7187,1918
Louis,M,7082,1918
Carl,M,7003,1918
Mary,F,65836,1919
Helen,F,33706,1919
Dorothy,F,31733,1919
Margaret,F,26238,1919
Ruth,F,24562,1919
Mildred,F,17300,1919
Virginia,F,15636,1919
Elizabeth,F,15287,1919
Frances,F,15107,1919
Anna,F,14498,1919
Evelyn,F,13321,1919
Marie,F,12008,1919
Alice,F,11141,1919
Florence,F,10482,1919
Betty,F,10106,1919
Irene,F,9712,1919
Lillian,F,9516,1919
Doris,F,9433,1919
Rose,F,9195,1919
Louise,F,8812,1919
Gladys,F,8717,1919
Edna,F,8404,1919
Catherine,F,8335,1919
Ruby,F,8334,1919
Martha,F,8322,1919
John,M,53523,1919
William,M,43970,1919
James,M,42392,1919
Robert,M,41025,1919
Charles,M,25192,1919
George,M,25170,1919
Joseph,M,24266,1919
Edward,M,18536,1919
Frank,M,15701,1919
Thomas,M,13434,1919
Walter,M,12879,1919
Richard,M,12441,1919
Harold,M,12021,1919
Raymond,M,11384,1919
Paul,M,11305,1919
Henry,M,10613,1919
Donald,M,9904,1919
Albert,M,9607,1919
Arthur,M,9540,1919
Harry,M,8990,1919
Jack,M,8263,1919
Ralph,M,7709,1919
Willie,M,6942,1919
Howard,M,6843,1919
Clarence,M,6825,1919
Mary,F,70983,1920
Dorothy,F,36643,1920
Helen,F,35097,1920
Margaret,F,27994,1920
Ruth,F,26102,1920
Mildred,F,18060,1920
Virginia,F,17314,1920
Elizabeth,F,15908,1920
Frances,F,15883,1920
Anna,F,14581,1920
Betty,F,14016,1920
Evelyn,F,13838,1920
Marie,F,12743,1920
Doris,F,11892,1920
Alice,F,11596,1920
Florence,F,10731,1920
Irene,F,10072,1920
Lillian,F,10049,1920
Louise,F,9179,1920
Rose,F,9011,1920
Catherine,F,8878,1920
Gladys,F,8819,1920
Martha,F,8709,1920
Marjorie,F,8658,1920
Eleanor,F,8497,1920
John,M,56913,1920
William,M,50146,1920
Robert,M,48679,1920
James,M,47908,1920
Charles,M,28309,1920
George,M,26891,1920
Joseph,M,25587,1920
Edward,M,20097,1920
Frank,M,16430,1920
Richard,M,15010,1920
Thomas,M,14936,1920
Harold,M,13678,1920
Walter,M,13294,1920
Paul,M,12570,1920
Raymond,M,12193,1920
Donald,M,11941,1920
Henry,M,11305,1920
Arthur,M,10236,1920
Albert,M,9997,1920
Jack,M,9599,1920
Harry,M,9406,1920
Ralph,M,8556,1920
Kenneth,M,7840,1920
Howard,M,7466,1920
David,M,7444,1920
Mary,F,73984,1921
Dorothy,F,39087,1921
Helen,F,34822,1921
Margaret,F,28468,1921
Ruth,F,25783,1921
Virginia,F,19032,1921
Mildred,F,17880,1921
Betty,F,17638,1921
Frances,F,15993,1921
Elizabeth,F,15800,1921
Anna,F,14476,1921
Evelyn,F,14278,1921
Doris,F,13152,1921
Marie,F,12501,1921
Alice,F,11955,1921
Marjorie,F,11209,1921
Florence,F,10720,1921
Irene,F,10624,1921
Lillian,F,9770,1921
Rose,F,9352,1921
Martha,F,9264,1921
Louise,F,9180,1921
Catherine,F,8887,1921
Gladys,F,8814,1921
Jean,F,8592,1921
John,M,58215,1921
Robert,M,52779,1921
William,M,51862,1921
James,M,49750,1921
Charles,M,29242,1921
George,M,27476,1921
Joseph,M,26182,1921
Edward,M,20817,1921
Frank,M,16705,1921
Richard,M,16376,1921
Thomas,M,15308,1921
Harold,M,13811,1921
Donald,M,13776,1921
Paul,M,13169,1921
Walter,M,13004,1921
Raymond,M,12645,1921
Henry,M,11411,1921
Jack,M,10757,1921
Arthur,M,10527,1921
Albert,M,10158,1921
Harry,M,9731,1921
Kenneth,M,8959,1921
Ralph,M,8860,1921
Warren,M,7798,1921
David,M,7765,1921
Mary,F,72176,1922
Dorothy,F,37716,1922
Helen,F,32510,1922
Margaret,F,26862,1922
Ruth,F,23633,1922
Betty,F,20894,1922
Virginia,F,19144,1922
Mildred,F,16412,1922
Elizabeth,F,15243,1922
Frances,F,15054,1922
Doris,F,13798,1922
Anna,F,13408,1922
Evelyn,F,13319,1922
Marie,F,11912,1922
Alice,F,11277,1922
Marjorie,F,10385,1922
Irene,F,10173,1922
Florence,F,10036,1922
Lillian,F,9430,1922
Jean,F,9109,1922
Martha,F,9021,1922
Louise,F,8886,1922
Rose,F,8791,1922
Catherine,F,8537,1922
Gladys,F,8042,1922
John,M,57281,1922
Robert,M,53796,1922
William,M,51112,1922
James,M,49803,1922
Charles,M,28839,1922
George,M,27350,1922
Joseph,M,25699,1922
Edward,M,20419,1922
Richard,M,17537,1922
Frank,M,16013,1922
Thomas,M,15261,1922
Donald,M,14913,1922
Harold,M,13593,1922
Paul,M,12922,1922
Walter,M,12631,1922
Raymond,M,12129,1922
Henry,M,11207,1922
Jack,M,10847,1922
Arthur,M,10114,1922
Albert,M,9896,1922
Kenneth,M,9258,1922
Harry,M,9077,1922
Ralph,M,8484,1922
David,M,7865,1922
Eugene,M,7849,1922
Mary,F,71635,1923
Dorothy,F,39043,1923
Helen,F,31486,1923
Margaret,F,26135,1923
Betty,F,25990,1923
Ruth,F,23638,1923
Virginia,F,18326,1923
Mildred,F,15989,1923
Elizabeth,F,15460,1923
Frances,F,14881,1923
Doris,F,14610,1923
Evelyn,F,13174,1923
Anna,F,12865,1923
Marie,F,11513,1923
Alice,F,11331,1923
Marjorie,F,10220,1923
Irene,F,10053,1923
Florence,F,9746,1923
Jean,F,9511,1923
Lillian,F,9327,1923
Martha,F,8961,1923
Louise,F,8882,1923
Rose,F,8440,1923
Catherine,F,8437,1923
Ruby,F,8232,1923
John,M,57467,1923
Robert,M,56113,1923
William,M,52136,1923
James,M,50463,1923
Charles,M,28966,1923
George,M,27024,1923
Joseph,M,25561,1923
Edward,M,20597,1923
Richard,M,18887,1923
Donald,M,16433,1923
Frank,M,15903,1923
Thomas,M,15886,1923
Harold,M,13874,1923
Paul,M,13362,1923
Raymond,M,12460,1923
Walter,M,12433,1923
Jack,M,11190,1923
Henry,M,11067,1923
Arthur,M,9924,1923
Albert,M,9825,1923
Kenneth,M,9734,1923
Harry,M,9261,1923
Ralph,M,8629,1923
David,M,8230,1923
Eugene,M,7947,1923
Mary,F,73534,1924
Dorothy,F,39996,1924
Helen,F,31194,1924
Betty,F,30600,1924
Margaret,F,26546,1924
Ruth,F,23600,1924
Virginia,F,18620,1924
Mildred,F,15853,1924
Doris,F,15786,1924
Frances,F,15183,1924
Elizabeth,F,14950,1924
Evelyn,F,13358,1924
Anna,F,13076,1924
Marie,F,11575,1924
Alice,F,11537,1924
Jean,F,10721,1924
Marjorie,F,10069,1924
Irene,F,9928,1924
Shirley,F,9489,1924
Florence,F,9472,1924
Martha,F,9320,1924
Lois,F,9299,1924
Lillian,F,9100,1924
Louise,F,8853,1924
Rose,F,8479,1924
Robert,M,60799,1924
John,M,59052,1924
William,M,53506,1924
James,M,52941,1924
Charles,M,30460,1924
George,M,27374,1924
Joseph,M,25421,1924
Richard,M,21244,1924
Edward,M,21126,1924
Donald,M,17929,1924
Thomas,M,16555,1924
Frank,M,16044,1924
Harold,M,14149,1924
Paul,M,13339,1924
Raymond,M,12872,1924
Walter,M,12696,1924
Jack,M,11921,1924
Henry,M,11195,1924
Kenneth,M,10355,1924
Arthur,M,10172,1924
Albert,M,9880,1924
Harry,M,9115,1924
Ralph,M,8766,1924
David,M,8758,1924
Eugene,M,8346,1924
Mary,F,70586,1925
Dorothy,F,38570,1925
Betty,F,32812,1925
Helen,F,29173,1925
Margaret,F,24462,1925
Ruth,F,22247,1925
Virginia,F,17490,1925
Doris,F,16075,1925
Mildred,F,14453,1925
Elizabeth,F,13936,1925
Frances,F,13825,1925
Evelyn,F,12505,1925
Anna,F,12250,1925
Jean,F,11598,1925
Alice,F,11576,1925
Marie,F,10930,1925
Shirley,F,10513,1925
Lois,F,9573,1925
Irene,F,9440,1925
Gloria,F,9381,1925
Marjorie,F,9306,1925
Barbara,F,9155,1925
Martha,F,8762,1925
Florence,F,8585,1925
Lillian,F,8352,1925
Robert,M,60896,1925
John,M,57195,1925
William,M,53309,1925
James,M,52679,1925
Charles,M,29580,1925
George,M,26561,1925
Joseph,M,24614,1925
Richard,M,23269,1925
Edward,M,20090,1925
Donald,M,19193,1925
Thomas,M,16688,1925
Frank,M,15329,1925
Paul,M,14174,1925
Harold,M,13597,1925
Raymond,M,12442,1925
Walter,M,12130,1925
Jack,M,12011,1925
Henry,M,10618,1925
Kenneth,M,10146,1925
Arthur,M,9986,1925
Albert,M,9511,1925
David,M,8915,1925
Harry,M,8611,1925
